0.041728,0.176544,0.048032,0.045376
0.041248,0.178816,0.048480,0.045376
0.042240,0.177696,0.050016,0.042976
0.041088,0.179808,0.050176,0.045024
0.039808,0.177408,0.047136,0.041856
0.043456,0.178912,0.048224,0.044800
0.045760,0.179008,0.049184,0.043904
0.047392,0.181344,0.048288,0.041600
0.048800,0.181440,0.048544,0.043104
0.045376,0.178624,0.047424,0.041920
0.044832,0.181888,0.048768,0.042464
0.046432,0.179648,0.049408,0.046112
0.044096,0.180480,0.047712,0.042528
0.045280,0.181280,0.048704,0.044512
0.044544,0.181376,0.050944,0.043744
0.044224,0.183168,0.047936,0.042560
0.045664,0.182208,0.048672,0.043392
0.044224,0.181760,0.048064,0.044064
0.042368,0.184320,0.048096,0.043680
0.043616,0.183776,0.049056,0.044288
0.041760,0.182624,0.051744,0.042944
0.043392,0.183712,0.048096,0.043424
0.044160,0.184448,0.050368,0.045984
0.041504,0.184448,0.049152,0.044160
0.045184,0.186304,0.049952,0.044384
0.041472,0.186560,0.050272,0.044640
0.042304,0.186304,0.050176,0.046112
0.044512,0.187456,0.051232,0.044576
0.042880,0.185440,0.050304,0.045152
0.041344,0.187264,0.050080,0.047008
0.043040,0.186592,0.049760,0.047040
0.048672,0.187744,0.049792,0.045504
0.042880,0.189856,0.050400,0.044832
0.049152,0.187904,0.049632,0.044736
0.048192,0.188608,0.052288,0.047520
0.048544,0.189184,0.052480,0.045376
0.046752,0.188480,0.052384,0.045216
0.047552,0.190976,0.050368,0.045024
0.047296,0.189696,0.051328,0.045472
0.047424,0.190720,0.051232,0.046848
0.045408,0.189888,0.050336,0.047904
0.047168,0.191168,0.051232,0.045408
0.049536,0.192896,0.050848,0.046816
0.043840,0.191296,0.051264,0.046752
0.045568,0.192256,0.050656,0.043936
0.044864,0.194368,0.051200,0.045408
0.043840,0.194304,0.052960,0.046016
0.042304,0.191520,0.050208,0.046816
0.046336,0.193056,0.053824,0.045024
0.044352,0.193792,0.049728,0.046240
0.043168,0.194720,0.051904,0.046208
0.043328,0.194496,0.055968,0.046272
0.044224,0.196864,0.051488,0.045696
0.051616,0.197696,0.051872,0.045344
0.043616,0.195584,0.051968,0.048224
0.043584,0.195648,0.051488,0.047168
0.044032,0.196256,0.051264,0.044640
0.046656,0.197216,0.052576,0.046368
0.047424,0.197216,0.053888,0.048032
0.045856,0.197920,0.054816,0.047872
0.045664,0.196832,0.051968,0.045088
0.044928,0.199744,0.053088,0.045408
0.048480,0.198528,0.053216,0.047584
0.052128,0.198848,0.061792,0.048320
0.049120,0.198304,0.054784,0.046848
0.050176,0.199008,0.051904,0.046144
0.048320,0.201888,0.054528,0.045728
0.046848,0.200128,0.052704,0.049504
0.048960,0.202656,0.053408,0.047296
0.050016,0.200448,0.053472,0.047744
0.050560,0.200480,0.051584,0.047008
0.051584,0.201728,0.054688,0.047264
0.050944,0.202848,0.053536,0.047744
0.059488,0.202880,0.054688,0.047136
0.045344,0.201952,0.054880,0.047776
0.044320,0.202880,0.052896,0.047648
0.052096,0.203424,0.052640,0.046240
0.045824,0.203616,0.053568,0.045856
0.046208,0.205664,0.053952,0.047968
0.048000,0.206176,0.053536,0.049344
0.044640,0.206528,0.054816,0.047072
0.047136,0.204000,0.055040,0.048064
0.047840,0.204224,0.056576,0.046272
0.047680,0.207360,0.055328,0.048864
0.047552,0.208416,0.054816,0.049920
0.046944,0.206656,0.056608,0.048224
0.046912,0.207936,0.054400,0.050688
0.045312,0.206688,0.056256,0.048736
0.048512,0.207520,0.054496,0.047136
0.049152,0.206752,0.054336,0.048128
0.049184,0.207776,0.054912,0.047936
0.052480,0.208480,0.057184,0.051232
0.053280,0.208704,0.056992,0.049536
0.050144,0.209056,0.055840,0.049824
0.049856,0.209952,0.054944,0.051392
0.049984,0.211808,0.055360,0.049568
0.051488,0.210368,0.054304,0.048608
0.050592,0.209536,0.054272,0.048064
0.055392,0.212768,0.055136,0.051584
0.050880,0.211040,0.057184,0.048832
0.052640,0.211584,0.055904,0.051328
0.053728,0.212352,0.055808,0.048928
0.051840,0.214368,0.056992,0.048928
0.050752,0.212064,0.055840,0.049600
0.054592,0.213088,0.055488,0.050784
0.047232,0.213216,0.056000,0.049184
0.045952,0.214944,0.058144,0.051392
0.047456,0.213664,0.055296,0.050368
0.047616,0.214272,0.055200,0.050272
0.054336,0.215328,0.056064,0.048672
0.047200,0.214720,0.056032,0.048448
0.048672,0.217536,0.056064,0.047968
0.048608,0.217472,0.056544,0.050304
0.047360,0.215808,0.057024,0.050656
0.048512,0.217248,0.056576,0.051520
0.050048,0.218496,0.057024,0.049440
0.048704,0.218784,0.058688,0.051072
0.052000,0.219296,0.056928,0.050304
0.052224,0.218912,0.057280,0.052224
0.050272,0.220704,0.056800,0.051456
0.050304,0.218592,0.057056,0.050336
0.049408,0.219168,0.058208,0.051040
0.049184,0.219712,0.057248,0.052000
0.050336,0.219392,0.057888,0.051648
0.050752,0.220768,0.057088,0.052128
0.049760,0.220512,0.059776,0.050240
0.051232,0.219648,0.059488,0.052992
0.050560,0.220704,0.056768,0.050432
0.051584,0.221824,0.057664,0.051072
0.050976,0.221184,0.057600,0.050304
0.049824,0.220960,0.056864,0.051904
0.052960,0.222176,0.056832,0.051648
0.053088,0.223072,0.057280,0.051104
0.052832,0.223680,0.058560,0.049728
0.053984,0.222880,0.056640,0.053888
0.055264,0.224192,0.057312,0.051712
0.056896,0.224128,0.057120,0.050208
0.053056,0.223488,0.058432,0.052512
0.053056,0.224512,0.056832,0.053920
0.049056,0.225312,0.057312,0.054240
0.050208,0.225536,0.057504,0.051872
0.049920,0.226976,0.060384,0.053312
0.048256,0.226528,0.058624,0.052736
0.048576,0.226720,0.058336,0.051264
0.054624,0.227776,0.060544,0.051936
0.048448,0.227552,0.060032,0.051168
0.049344,0.227744,0.059584,0.052512
0.049760,0.227552,0.059200,0.052480
0.049408,0.229024,0.058848,0.054208
0.048672,0.230272,0.061760,0.051520
0.051872,0.230912,0.059808,0.053376
0.051072,0.230336,0.061216,0.054912
0.053216,0.229888,0.060096,0.052672
0.052416,0.230816,0.060000,0.053440
0.054016,0.230976,0.061696,0.053120
0.054368,0.230592,0.060000,0.052768
0.053536,0.231616,0.059808,0.052800
0.056384,0.231136,0.058496,0.053376
0.052768,0.233824,0.059104,0.052416
0.055232,0.233216,0.059808,0.053632
0.055456,0.233152,0.059072,0.054816
0.056480,0.232928,0.061856,0.053760
0.053216,0.232352,0.059968,0.053312
0.054016,0.233792,0.061984,0.053696
0.055840,0.235360,0.061664,0.054592
0.051456,0.234624,0.062016,0.053440
0.049952,0.234208,0.061856,0.053568
0.051264,0.234528,0.062304,0.053696
0.052448,0.235616,0.061856,0.052480
0.056288,0.237440,0.059104,0.052000
0.060224,0.235872,0.058944,0.054816
0.057344,0.236032,0.059008,0.054464
0.050624,0.237152,0.061152,0.054912
0.057984,0.237632,0.060640,0.054176
0.052416,0.237376,0.062848,0.056288
0.054112,0.238240,0.061408,0.056352
0.057632,0.239072,0.063232,0.054272
0.054368,0.238080,0.060512,0.053728
0.054688,0.238336,0.060416,0.053472
0.053728,0.238496,0.063712,0.054304
0.053376,0.241184,0.063520,0.054912
0.059232,0.240288,0.062368,0.057088
0.057280,0.239872,0.061920,0.055072
0.057824,0.241760,0.061024,0.054304
0.058400,0.242304,0.062240,0.054240
0.056576,0.241120,0.061216,0.054272
0.057504,0.242688,0.061248,0.056704
0.056992,0.242976,0.063936,0.057056
0.057216,0.242560,0.062368,0.054848
0.056864,0.244448,0.065024,0.055744
0.058304,0.243232,0.064416,0.054368
0.056672,0.243520,0.062272,0.055584
0.055808,0.243008,0.061056,0.055264
0.055360,0.244256,0.064064,0.054624
0.058816,0.245248,0.062912,0.057120
0.058816,0.244480,0.062112,0.055968
0.059360,0.245312,0.065088,0.054976
0.058080,0.246208,0.064352,0.056032
0.055648,0.245408,0.065728,0.055840
0.057984,0.246752,0.064096,0.058048
0.060096,0.248512,0.064320,0.055520
0.058784,0.246912,0.064608,0.054592
0.058272,0.246592,0.062688,0.057952
0.053280,0.247712,0.064416,0.057824
0.058336,0.247584,0.063776,0.054976
0.059584,0.248544,0.066944,0.056192
0.059296,0.250720,0.063456,0.055328
0.058048,0.248544,0.065120,0.055904
0.056576,0.248512,0.065376,0.057440
0.058528,0.251328,0.067456,0.055840
0.057312,0.248352,0.064448,0.055072
0.057312,0.252512,0.064544,0.056288
0.055616,0.250752,0.064352,0.057376
0.057600,0.251552,0.066752,0.056704
0.057472,0.251840,0.066496,0.057408
0.055616,0.252064,0.063744,0.057152
0.055008,0.252128,0.063488,0.057376
0.057248,0.252448,0.067904,0.058656
0.057984,0.255008,0.065248,0.056512
0.056448,0.252960,0.067040,0.055904
0.055328,0.254848,0.064800,0.055104
0.053920,0.253792,0.066112,0.056768
0.055136,0.254176,0.064672,0.058304
0.055520,0.254944,0.065536,0.056032
0.057536,0.255904,0.063936,0.057536
0.060320,0.255040,0.065536,0.056768
0.063168,0.256928,0.065888,0.059200
0.055904,0.255776,0.064832,0.055584
0.060896,0.256480,0.066496,0.057440
